Bidder,Submission,Bid
pc-500,208,yes
pc-500,408,yes
pc-500,421,yes
pc-500,455,yes
pc-500,525,yes
pc-501,258,conflict
pc-501,83,maybe
pc-501,229,maybe
pc-501,266,maybe
pc-501,280,maybe
pc-501,359,maybe
pc-501,504,maybe
pc-501,76,yes
pc-501,385,yes
pc-501,485,yes
pc-501,490,yes
pc-501,511,yes
pc-502,75,conflict
pc-502,220,conflict
pc-502,231,conflict
pc-502,276,conflict
pc-502,432,conflict
pc-502,10,maybe
pc-502,68,maybe
pc-502,82,maybe
pc-502,90,maybe
pc-502,110,maybe
pc-502,112,maybe
pc-502,124,maybe
pc-502,165,maybe
pc-502,193,maybe
pc-502,246,maybe
pc-502,253,maybe
pc-502,259,maybe
pc-502,260,maybe
pc-502,268,maybe
pc-502,360,maybe
pc-502,372,maybe
pc-502,376,maybe
pc-502,378,maybe
pc-502,434,maybe
pc-502,452,maybe
pc-502,478,maybe
pc-502,155,yes
pc-502,181,yes
pc-502,185,yes
pc-502,225,yes
pc-502,236,yes
pc-502,326,yes
pc-502,353,yes
pc-502,407,yes
pc-502,465,yes
pc-502,473,yes
pc-502,476,yes
pc-502,520,yes
pc-503,92,conflict
pc-503,192,conflict
pc-503,262,conflict
pc-503,379,conflict
pc-503,461,conflict
pc-503,474,conflict
pc-503,524,conflict
pc-503,6,maybe
pc-503,45,maybe
pc-503,140,maybe
pc-503,154,maybe
pc-503,187,maybe
pc-503,196,maybe
pc-503,198,maybe
pc-503,199,maybe
pc-503,200,maybe
pc-503,215,maybe
pc-503,216,maybe
pc-503,337,maybe
pc-503,347,maybe
pc-503,353,maybe
pc-503,423,maybe
pc-503,435,maybe
pc-503,447,maybe
pc-503,473,maybe
pc-503,116,yes
pc-503,383,yes
pc-503,394,yes
pc-503,467,yes
pc-503,481,yes
pc-503,519,yes
pc-504,2,conflict
pc-504,401,conflict
pc-504,420,conflict
pc-504,469,conflict
pc-504,89,maybe
pc-504,143,maybe
pc-504,215,maybe
pc-504,220,maybe
pc-504,318,maybe
pc-504,470,maybe
pc-504,482,maybe
pc-504,509,maybe
pc-504,10,yes
pc-504,113,yes
pc-504,349,yes
pc-504,373,yes
pc-504,523,yes
pc-505,18,conflict
pc-505,74,conflict
pc-505,165,conflict
pc-505,183,conflict
pc-505,284,conflict
pc-505,326,conflict
pc-505,330,conflict
pc-505,364,conflict
pc-505,479,conflict
pc-505,12,maybe
pc-505,22,maybe
pc-505,50,maybe
pc-505,69,maybe
pc-505,118,maybe
pc-505,120,maybe
pc-505,158,maybe
pc-505,206,maybe
pc-505,216,maybe
pc-505,329,maybe
pc-505,355,maybe
pc-505,410,maybe
pc-505,447,maybe
pc-505,488,maybe
pc-505,518,maybe
pc-505,13,yes
pc-505,98,yes
pc-505,104,yes
pc-505,139,yes
pc-505,314,yes
pc-505,353,yes
pc-505,438,yes
pc-505,444,yes
pc-505,455,yes
pc-505,457,yes
pc-506,120,conflict
pc-506,136,conflict
pc-506,140,conflict
pc-506,160,conflict
pc-506,326,conflict
pc-506,411,conflict
pc-506,429,conflict
pc-506,484,conflict
pc-506,522,conflict
pc-506,80,maybe
pc-506,274,yes
pc-506,323,yes
pc-506,356,yes
pc-506,483,yes
pc-506,516,yes
pc-506,520,yes
pc-507,359,conflict
pc-507,5,yes
pc-507,17,yes
pc-507,133,yes
pc-507,173,yes
pc-507,199,yes
pc-507,331,yes
pc-507,337,yes
pc-507,357,yes
pc-507,427,yes
pc-507,470,yes
pc-507,507,yes
pc-508,22,conflict
pc-508,114,conflict
pc-508,139,conflict
pc-508,290,conflict
pc-508,320,conflict
pc-508,444,conflict
pc-508,99,maybe
pc-508,122,maybe
pc-508,163,maybe
pc-508,210,maybe
pc-508,216,maybe
pc-508,315,maybe
pc-508,520,maybe
pc-508,41,yes
pc-508,57,yes
pc-508,178,yes
pc-508,235,yes
pc-508,269,yes
pc-508,284,yes
pc-508,463,yes
pc-509,424,conflict
pc-509,185,maybe
pc-509,329,maybe
pc-509,170,yes
pc-509,186,yes
pc-509,280,yes
pc-509,335,yes
pc-509,355,yes
pc-509,388,yes
pc-510,400,conflict
pc-510,54,maybe
pc-510,83,maybe
pc-510,113,maybe
pc-510,155,maybe
pc-510,157,maybe
pc-510,217,maybe
pc-510,233,maybe
pc-510,239,maybe
pc-510,246,maybe
pc-510,264,maybe
pc-510,266,maybe
pc-510,270,maybe
pc-510,276,maybe
pc-510,326,maybe
pc-510,334,maybe
pc-510,341,maybe
pc-510,425,maybe
pc-510,443,maybe
pc-510,494,maybe
pc-510,504,maybe
pc-510,11,yes
pc-510,16,yes
pc-510,63,yes
pc-510,73,yes
pc-510,112,yes
pc-510,131,yes
pc-510,147,yes
pc-510,181,yes
pc-510,193,yes
pc-510,249,yes
pc-510,268,yes
pc-510,359,yes
pc-510,385,yes
pc-510,465,yes
pc-511,73,maybe
pc-511,112,yes
pc-511,131,yes
pc-511,193,yes
pc-511,217,yes
pc-511,246,yes
pc-511,334,yes
pc-511,494,yes
pc-512,86,conflict
pc-512,40,maybe
pc-512,57,maybe
pc-512,92,maybe
pc-512,208,maybe
pc-512,235,maybe
pc-512,318,maybe
pc-512,369,maybe
pc-512,379,maybe
pc-512,391,maybe
pc-512,398,maybe
pc-512,448,maybe
pc-512,470,maybe
pc-512,21,yes
pc-512,356,yes
pc-512,362,yes
pc-512,497,yes
pc-513,492,conflict
pc-513,64,maybe
pc-513,193,maybe
pc-513,217,maybe
pc-513,326,maybe
pc-513,334,maybe
pc-513,476,maybe
pc-513,494,maybe
pc-513,510,maybe
pc-513,54,yes
pc-513,112,yes
pc-513,155,yes
pc-513,181,yes
pc-513,239,yes
pc-513,249,yes
pc-513,254,yes
pc-513,266,yes
pc-513,268,yes
pc-513,465,yes
pc-514,194,conflict
pc-514,247,conflict
pc-514,252,conflict
pc-514,17,yes
pc-514,26,yes
pc-514,83,yes
pc-514,128,yes
pc-514,130,yes
pc-514,134,yes
pc-514,143,yes
pc-514,146,yes
pc-514,148,yes
pc-514,160,yes
pc-514,168,yes
pc-514,191,yes
pc-514,192,yes
pc-514,199,yes
pc-514,201,yes
pc-514,215,yes
pc-514,222,yes
pc-514,245,yes
pc-514,294,yes
pc-514,320,yes
pc-514,399,yes
pc-514,419,yes
pc-514,467,yes
pc-514,491,yes
pc-514,492,yes
pc-514,517,yes
pc-514,519,yes
pc-515,46,conflict
pc-515,125,conflict
pc-515,169,conflict
pc-515,182,conflict
pc-515,213,conflict
pc-515,238,conflict
pc-515,263,conflict
pc-515,385,conflict
pc-515,446,conflict
pc-515,487,conflict
pc-515,140,maybe
pc-515,247,maybe
pc-515,317,maybe
pc-515,340,maybe
pc-515,425,maybe
pc-515,431,maybe
pc-515,54,yes
pc-515,63,yes
pc-515,82,yes
pc-515,131,yes
pc-515,380,yes
pc-515,403,yes
pc-515,491,yes
pc-515,507,yes
pc-516,242,conflict
pc-516,383,conflict
pc-516,496,conflict
pc-516,518,conflict
pc-516,120,maybe
pc-516,205,maybe
pc-516,227,maybe
pc-516,267,maybe
pc-516,334,maybe
pc-516,406,maybe
pc-516,494,maybe
pc-516,217,yes
pc-517,317,conflict
pc-517,419,conflict
pc-517,111,maybe
pc-517,187,maybe
pc-517,190,maybe
pc-517,282,maybe
pc-517,292,maybe
pc-517,489,maybe
pc-517,98,yes
pc-517,137,yes
pc-517,143,yes
pc-517,191,yes
pc-518,7,maybe
pc-518,185,maybe
pc-518,261,maybe
pc-518,65,yes
pc-518,256,yes
pc-518,379,yes
pc-518,388,yes
pc-518,485,yes
pc-519,190,conflict
pc-519,259,conflict
pc-519,264,conflict
pc-519,47,maybe
pc-519,321,maybe
pc-519,384,maybe
pc-519,410,maybe
pc-519,510,maybe
pc-519,25,yes
pc-519,176,yes
pc-519,253,yes
pc-519,286,yes
pc-519,327,yes
pc-519,328,yes
pc-519,346,yes
pc-519,354,yes
pc-519,358,yes
pc-519,361,yes
pc-519,449,yes
pc-519,453,yes
pc-519,457,yes
pc-519,458,yes
pc-519,493,yes
pc-520,28,conflict
pc-520,212,conflict
pc-520,488,conflict
pc-520,18,maybe
pc-520,98,maybe
pc-520,102,maybe
pc-520,104,maybe
pc-520,137,maybe
pc-520,147,maybe
pc-520,176,maybe
pc-520,213,maybe
pc-520,319,maybe
pc-520,321,maybe
pc-520,325,maybe
pc-520,381,maybe
pc-520,384,maybe
pc-520,458,maybe
pc-520,493,maybe
pc-520,510,maybe
pc-520,12,yes
pc-520,33,yes
pc-520,61,yes
pc-520,64,yes
pc-520,94,yes
pc-520,118,yes
pc-520,240,yes
pc-520,242,yes
pc-520,327,yes
pc-520,354,yes
pc-520,387,yes
pc-520,434,yes
pc-520,449,yes
pc-521,19,maybe
pc-521,31,maybe
pc-521,37,maybe
pc-521,76,maybe
pc-521,105,maybe
pc-521,110,maybe
pc-521,151,maybe
pc-521,175,maybe
pc-521,185,maybe
pc-521,209,maybe
pc-521,220,maybe
pc-521,225,maybe
pc-521,229,maybe
pc-521,280,maybe
pc-521,281,maybe
pc-521,288,maybe
pc-521,382,maybe
pc-521,390,maybe
pc-521,395,maybe
pc-521,479,maybe
pc-521,482,maybe
pc-521,490,maybe
pc-521,38,yes
pc-521,149,yes
pc-521,269,yes
pc-521,463,yes
pc-521,468,yes
pc-521,485,yes
pc-521,511,yes
pc-522,53,conflict
pc-522,117,conflict
pc-522,172,conflict
pc-522,246,conflict
pc-522,251,conflict
pc-522,255,conflict
pc-522,279,conflict
pc-522,319,conflict
pc-522,322,conflict
pc-522,339,conflict
pc-522,460,conflict
pc-522,46,maybe
pc-522,75,maybe
pc-522,109,maybe
pc-522,115,maybe
pc-522,163,maybe
pc-522,167,maybe
pc-522,238,maybe
pc-522,334,maybe
pc-522,349,maybe
pc-522,393,maybe
pc-522,396,maybe
pc-522,397,maybe
pc-522,437,maybe
pc-522,485,maybe
pc-522,500,maybe
pc-522,511,maybe
pc-522,2,yes
pc-522,150,yes
pc-522,185,yes
pc-522,262,yes
pc-522,350,yes
pc-522,364,yes
pc-522,389,yes
pc-523,28,conflict
pc-523,60,conflict
pc-523,152,conflict
pc-523,212,conflict
pc-523,220,conflict
pc-523,107,maybe
pc-523,57,yes
pc-523,119,yes
pc-523,221,yes
pc-523,224,yes
pc-523,344,yes
pc-523,521,yes
pc-524,60,conflict
pc-524,140,conflict
pc-524,160,conflict
pc-524,192,conflict
pc-524,362,conflict
pc-524,379,conflict
pc-524,429,conflict
pc-524,474,conflict
pc-524,475,conflict
pc-524,5,maybe
pc-524,9,maybe
pc-524,19,maybe
pc-524,45,maybe
pc-524,82,maybe
pc-524,116,maybe
pc-524,119,maybe
pc-524,159,maybe
pc-524,224,maybe
pc-524,245,maybe
pc-524,297,maybe
pc-524,307,maybe
pc-524,318,maybe
pc-524,331,maybe
pc-524,352,maybe
pc-524,391,maybe
pc-524,422,maybe
pc-524,451,maybe
pc-524,515,maybe
pc-524,67,yes
pc-524,107,yes
pc-524,171,yes
pc-524,215,yes
pc-524,303,yes
pc-525,35,conflict
pc-525,52,conflict
pc-525,220,conflict
pc-525,495,conflict
pc-525,167,maybe
pc-525,349,maybe
pc-525,473,maybe
pc-525,2,yes
pc-525,156,yes
pc-525,393,yes
pc-526,19,maybe
pc-526,151,maybe
pc-526,178,maybe
pc-526,225,maybe
pc-526,269,maybe
pc-526,371,maybe
pc-526,459,maybe
pc-526,485,maybe
pc-526,281,yes
pc-526,512,yes
pc-527,74,conflict
pc-527,165,conflict
pc-527,167,conflict
pc-527,214,conflict
pc-527,223,conflict
pc-527,231,conflict
pc-527,364,conflict
pc-527,373,conflict
pc-527,7,maybe
pc-527,31,maybe
pc-527,144,maybe
pc-527,163,maybe
pc-527,220,maybe
pc-527,236,maybe
pc-527,288,maybe
pc-527,349,maybe
pc-527,368,maybe
pc-527,376,maybe
pc-527,404,maybe
pc-527,438,maybe
pc-527,483,maybe
pc-527,497,maybe
pc-527,14,yes
pc-527,124,yes
pc-527,360,yes
pc-527,411,yes
pc-527,451,yes
pc-528,32,conflict
pc-528,53,conflict
pc-528,164,conflict
pc-528,172,conflict
pc-528,255,conflict
pc-528,458,conflict
pc-528,509,conflict
pc-528,33,maybe
pc-528,49,maybe
pc-528,51,maybe
pc-528,72,maybe
pc-528,150,maybe
pc-528,176,maybe
pc-528,202,maybe
pc-528,253,maybe
pc-528,254,maybe
pc-528,304,maybe
pc-528,327,maybe
pc-528,339,maybe
pc-528,361,maybe
pc-528,397,maybe
pc-528,405,maybe
pc-528,487,maybe
pc-528,493,maybe
pc-528,500,maybe
pc-528,505,maybe
pc-528,42,yes
pc-528,200,yes
pc-528,267,yes
pc-528,279,yes
pc-528,321,yes
pc-528,346,yes
pc-528,354,yes
pc-528,381,yes
pc-528,396,yes
pc-528,462,yes
pc-528,466,yes
pc-529,51,conflict
pc-529,94,conflict
pc-529,244,conflict
pc-529,322,conflict
pc-529,387,conflict
pc-529,35,maybe
pc-529,47,maybe
pc-529,61,maybe
pc-529,70,maybe
pc-529,96,maybe
pc-529,109,maybe
pc-529,125,maybe
pc-529,150,maybe
pc-529,167,maybe
pc-529,172,maybe
pc-529,212,maybe
pc-529,240,maybe
pc-529,253,maybe
pc-529,255,maybe
pc-529,262,maybe
pc-529,319,maybe
pc-529,321,maybe
pc-529,327,maybe
pc-529,364,maybe
pc-529,381,maybe
pc-529,396,maybe
pc-529,397,maybe
pc-529,405,maybe
pc-529,442,maybe
pc-529,458,maybe
pc-529,487,maybe
pc-529,2,yes
pc-529,33,yes
pc-529,42,yes
pc-529,117,yes
pc-529,354,yes
pc-529,363,yes
pc-529,389,yes
pc-529,393,yes
pc-529,486,yes
pc-529,496,yes
pc-529,500,yes
pc-530,136,conflict
pc-530,256,conflict
pc-530,330,conflict
pc-530,344,conflict
pc-530,43,maybe
pc-530,75,maybe
pc-530,113,maybe
pc-530,114,maybe
pc-530,131,maybe
pc-530,157,maybe
pc-530,181,maybe
pc-530,276,maybe
pc-530,291,maybe
pc-530,326,maybe
pc-530,334,maybe
pc-530,349,maybe
pc-530,385,maybe
pc-530,398,maybe
pc-530,446,maybe
pc-530,476,maybe
pc-530,492,maybe
pc-530,494,maybe
pc-530,504,maybe
pc-530,16,yes
pc-530,63,yes
pc-530,167,yes
pc-530,220,yes
pc-530,225,yes
pc-530,239,yes
pc-530,382,yes
pc-530,403,yes
pc-531,140,conflict
pc-531,160,conflict
pc-531,429,conflict
pc-531,473,conflict
pc-531,4,yes
pc-531,71,yes
pc-531,149,yes
pc-531,222,yes
pc-531,260,yes
pc-531,463,yes
pc-531,468,yes
pc-532,192,conflict
pc-532,436,conflict
pc-532,489,conflict
pc-532,26,maybe
pc-532,111,maybe
pc-532,191,maybe
pc-532,196,maybe
pc-532,260,maybe
pc-532,303,maybe
pc-532,473,maybe
pc-532,74,yes
pc-532,101,yes
pc-532,128,yes
pc-532,140,yes
pc-532,222,yes
pc-532,352,yes
pc-532,475,yes
pc-533,4,conflict
pc-533,149,conflict
pc-533,153,conflict
pc-533,306,conflict
pc-533,344,conflict
pc-533,366,conflict
pc-533,389,conflict
pc-533,492,conflict
pc-533,494,conflict
pc-533,10,maybe
pc-533,16,maybe
pc-533,54,maybe
pc-533,63,maybe
pc-533,73,maybe
pc-533,75,maybe
pc-533,92,maybe
pc-533,123,maybe
pc-533,184,maybe
pc-533,217,maybe
pc-533,220,maybe
pc-533,225,maybe
pc-533,231,maybe
pc-533,239,maybe
pc-533,246,maybe
pc-533,264,maybe
pc-533,266,maybe
pc-533,270,maybe
pc-533,290,maybe
pc-533,382,maybe
pc-533,385,maybe
pc-533,400,maybe
pc-533,403,maybe
pc-533,443,maybe
pc-533,504,maybe
pc-533,43,yes
pc-533,112,yes
pc-533,113,yes
pc-533,114,yes
pc-533,131,yes
pc-533,136,yes
pc-533,155,yes
pc-533,193,yes
pc-533,268,yes
pc-533,276,yes
pc-533,334,yes
pc-533,340,yes
pc-533,425,yes
pc-533,465,yes
pc-534,91,conflict
pc-534,435,conflict
pc-534,517,conflict
pc-534,102,maybe
pc-534,338,maybe
pc-534,340,maybe
pc-534,380,maybe
pc-534,425,maybe
pc-534,504,maybe
pc-534,520,maybe
pc-534,11,yes
pc-534,83,yes
pc-534,118,yes
pc-534,221,yes
pc-534,248,yes
pc-534,293,yes
pc-534,365,yes
pc-534,385,yes
pc-534,400,yes
pc-534,415,yes
pc-534,449,yes
pc-534,471,yes
pc-534,488,yes
pc-535,117,conflict
pc-535,220,conflict
pc-535,239,conflict
pc-535,442,conflict
pc-535,57,maybe
pc-535,157,maybe
pc-535,326,maybe
pc-535,375,maybe
pc-535,428,maybe
pc-535,500,maybe
pc-535,27,yes
pc-535,34,yes
pc-535,68,yes
pc-535,236,yes
pc-535,255,yes
pc-535,262,yes
pc-535,387,yes
pc-535,420,yes
pc-535,426,yes
pc-535,479,yes
pc-536,46,conflict
pc-536,61,conflict
pc-536,74,conflict
pc-536,125,conflict
pc-536,165,conflict
pc-536,169,conflict
pc-536,220,conflict
pc-536,238,conflict
pc-536,322,conflict
pc-536,325,conflict
pc-536,363,conflict
pc-536,364,conflict
pc-536,487,conflict
pc-536,35,maybe
pc-536,42,maybe
pc-536,52,maybe
pc-536,150,maybe
pc-536,167,maybe
pc-536,205,maybe
pc-536,246,maybe
pc-536,330,maybe
pc-536,349,maybe
pc-536,393,maybe
pc-536,518,maybe
pc-536,2,yes
pc-536,73,yes
pc-536,96,yes
pc-536,109,yes
pc-536,123,yes
pc-536,182,yes
pc-536,212,yes
pc-536,255,yes
pc-536,262,yes
pc-536,334,yes
pc-536,361,yes
pc-536,397,yes
pc-536,442,yes
pc-536,496,yes
pc-536,500,yes
pc-536,505,yes
pc-537,54,maybe
pc-537,290,maybe
pc-537,373,maybe
pc-537,385,maybe
pc-537,121,yes
pc-537,161,yes
pc-537,330,yes
pc-537,454,yes
pc-538,192,conflict
pc-538,436,conflict
pc-538,489,conflict
pc-538,159,maybe
pc-538,303,maybe
pc-538,332,maybe
pc-538,422,maybe
pc-538,460,maybe
pc-538,507,maybe
pc-538,23,yes
pc-538,26,yes
pc-538,99,yes
pc-538,107,yes
pc-538,160,yes
pc-538,243,yes
pc-538,259,yes
pc-538,290,yes
pc-538,371,yes
pc-538,440,yes
pc-538,491,yes
pc-539,32,conflict
pc-539,53,conflict
pc-539,162,conflict
pc-539,164,conflict
pc-539,172,conflict
pc-539,251,conflict
pc-539,255,conflict
pc-539,275,conflict
pc-539,319,conflict
pc-539,322,conflict
pc-539,339,conflict
pc-539,458,conflict
pc-539,509,conflict
pc-539,72,maybe
pc-539,176,maybe
pc-539,210,maybe
pc-539,253,maybe
pc-539,327,maybe
pc-539,397,maybe
pc-539,414,maybe
pc-539,466,maybe
pc-539,486,maybe
pc-539,493,maybe
pc-539,505,maybe
pc-539,518,maybe
pc-539,24,yes
pc-539,279,yes
pc-539,321,yes
pc-539,396,yes
pc-539,508,yes
pc-540,50,conflict
pc-540,66,conflict
pc-540,158,conflict
pc-540,196,conflict
pc-540,271,conflict
pc-540,470,conflict
pc-540,4,yes
pc-540,17,yes
pc-540,68,yes
pc-540,146,yes
pc-540,149,yes
pc-540,160,yes
pc-540,190,yes
pc-540,222,yes
pc-540,337,yes
pc-540,383,yes
pc-540,436,yes
pc-540,449,yes
pc-540,460,yes
pc-540,463,yes
pc-540,473,yes
pc-541,48,conflict
pc-541,76,conflict
pc-541,91,conflict
pc-541,144,conflict
pc-541,210,conflict
pc-541,435,conflict
pc-541,19,maybe
pc-541,27,maybe
pc-541,31,maybe
pc-541,149,maybe
pc-541,185,maybe
pc-541,197,maybe
pc-541,269,maybe
pc-541,281,maybe
pc-541,299,maybe
pc-541,335,maybe
pc-541,375,maybe
pc-541,468,maybe
pc-541,482,maybe
pc-541,495,maybe
pc-541,511,maybe
pc-541,517,maybe
pc-541,105,yes
pc-541,485,yes
pc-542,28,conflict
pc-542,60,conflict
pc-542,152,conflict
pc-542,212,conflict
pc-542,220,conflict
pc-542,361,conflict
pc-542,518,conflict
pc-542,30,maybe
pc-542,72,maybe
pc-542,179,maybe
pc-542,216,maybe
pc-542,242,maybe
pc-542,250,maybe
pc-542,267,maybe
pc-542,304,maybe
pc-542,319,maybe
pc-542,321,maybe
pc-542,328,maybe
pc-542,358,maybe
pc-542,381,maybe
pc-542,457,maybe
pc-542,462,maybe
pc-542,466,maybe
pc-542,1,yes
pc-542,6,yes
pc-542,18,yes
pc-542,98,yes
pc-542,104,yes
pc-542,108,yes
pc-542,200,yes
pc-542,234,yes
pc-542,346,yes
pc-542,453,yes
pc-542,524,yes
pc-543,17,yes
pc-543,111,yes
pc-543,168,yes
pc-543,179,yes
pc-543,192,yes
pc-543,196,yes
pc-543,222,yes
pc-543,260,yes
pc-543,278,yes
pc-543,436,yes
pc-543,473,yes
pc-543,489,yes
pc-544,3,conflict
pc-544,273,conflict
pc-544,413,conflict
pc-544,45,maybe
pc-544,107,maybe
pc-544,115,maybe
pc-544,192,maybe
pc-544,205,maybe
pc-544,261,maybe
pc-544,321,maybe
pc-544,337,maybe
pc-544,381,maybe
pc-544,427,maybe
pc-544,505,maybe
pc-544,515,maybe
pc-544,146,yes
pc-544,185,yes
pc-544,245,yes
pc-544,331,yes
pc-544,388,yes
pc-545,135,conflict
pc-545,155,conflict
pc-545,161,conflict
pc-545,249,conflict
pc-545,465,conflict
pc-545,10,maybe
pc-545,13,maybe
pc-545,68,maybe
pc-545,102,maybe
pc-545,165,maybe
pc-545,220,maybe
pc-545,246,maybe
pc-545,254,maybe
pc-545,326,maybe
pc-545,372,maybe
pc-545,406,maybe
pc-545,12,yes
pc-545,25,yes
pc-545,64,yes
pc-545,73,yes
pc-545,104,yes
pc-545,113,yes
pc-545,120,yes
pc-545,147,yes
pc-545,181,yes
pc-545,206,yes
pc-545,226,yes
pc-545,239,yes
pc-545,268,yes
pc-545,314,yes
pc-545,334,yes
pc-545,404,yes
pc-545,425,yes
pc-545,443,yes
pc-545,447,yes
pc-545,449,yes
pc-545,488,yes
pc-545,510,yes
pc-546,83,maybe
pc-546,19,yes
pc-546,31,yes
pc-546,110,yes
pc-546,185,yes
pc-546,260,yes
pc-546,326,yes
pc-546,340,yes
pc-546,400,yes
pc-546,440,yes
pc-546,485,yes
pc-546,489,yes
pc-546,520,yes
pc-547,236,yes
pc-548,2,conflict
pc-548,124,conflict
pc-548,205,conflict
pc-548,231,conflict
pc-548,373,conflict
pc-548,402,conflict
pc-548,404,conflict
pc-548,420,conflict
pc-548,451,conflict
pc-548,472,conflict
pc-548,520,conflict
pc-548,75,maybe
pc-548,235,maybe
pc-548,261,maybe
pc-548,334,maybe
pc-548,349,maybe
pc-548,362,maybe
pc-548,364,maybe
pc-548,424,maybe
pc-548,448,maybe
pc-548,483,maybe
pc-548,167,yes
pc-548,220,yes
pc-548,274,yes
pc-548,300,yes
pc-548,330,yes
pc-549,53,conflict
pc-549,153,conflict
pc-549,255,conflict
pc-549,344,conflict
pc-549,492,conflict
pc-549,27,maybe
pc-549,62,maybe
pc-549,76,maybe
pc-549,205,maybe
pc-549,242,maybe
pc-549,293,maybe
pc-549,374,maybe
pc-549,408,maybe
pc-549,414,maybe
pc-549,424,maybe
pc-549,434,maybe
pc-549,437,maybe
pc-549,455,maybe
pc-549,463,maybe
pc-549,468,maybe
pc-549,511,maybe
pc-549,517,maybe
pc-549,520,maybe
pc-549,36,yes
pc-549,280,yes
pc-549,496,yes
pc-550,350,conflict
pc-550,31,maybe
pc-550,144,maybe
pc-550,185,maybe
pc-550,281,maybe
pc-550,377,maybe
pc-550,379,maybe
pc-550,388,maybe
pc-550,395,maybe
pc-550,495,maybe
pc-550,511,maybe
pc-550,256,yes
pc-550,407,yes
pc-550,485,yes
pc-551,12,conflict
pc-551,15,conflict
pc-551,61,conflict
pc-551,70,conflict
pc-551,151,conflict
pc-551,155,conflict
pc-551,186,conflict
pc-551,249,conflict
pc-551,294,conflict
pc-551,331,conflict
pc-551,366,conflict
pc-551,474,conflict
pc-551,523,conflict
pc-551,26,maybe
pc-551,159,yes
pc-551,222,yes
pc-551,245,yes
pc-551,303,yes
pc-551,307,yes
pc-551,352,yes
pc-551,357,yes
pc-551,475,yes
pc-552,490,conflict
pc-552,28,maybe
pc-552,169,maybe
pc-552,216,maybe
pc-552,346,maybe
pc-552,361,maybe
pc-552,518,maybe
pc-552,6,yes
pc-552,30,yes
pc-552,94,yes
pc-552,286,yes
pc-552,296,yes
pc-552,328,yes
pc-552,353,yes
pc-552,358,yes
pc-552,453,yes
pc-552,457,yes
pc-552,524,yes
pc-553,77,yes
pc-553,132,yes
pc-553,135,yes
pc-554,41,conflict
pc-554,56,conflict
pc-554,67,conflict
pc-554,361,conflict
pc-554,434,conflict
pc-554,453,conflict
pc-554,481,conflict
pc-554,15,maybe
pc-554,71,maybe
pc-554,251,maybe
pc-554,255,maybe
pc-554,396,maybe
pc-554,500,maybe
pc-554,51,yes
pc-554,150,yes
pc-554,205,yes
pc-554,212,yes
pc-554,216,yes
pc-554,267,yes
pc-554,363,yes
pc-554,381,yes
pc-554,438,yes
pc-554,487,yes
pc-554,505,yes
pc-554,510,yes
pc-555,383,maybe
pc-555,417,maybe
pc-555,471,maybe
pc-555,69,yes
pc-555,111,yes
pc-555,127,yes
pc-555,129,yes
pc-555,148,yes
pc-555,168,yes
pc-555,171,yes
pc-555,179,yes
pc-555,196,yes
pc-555,199,yes
pc-555,241,yes
pc-555,242,yes
pc-555,292,yes
pc-555,385,yes
pc-555,400,yes
pc-555,436,yes
pc-555,445,yes
pc-555,504,yes
pc-555,512,yes
pc-556,131,conflict
pc-556,73,maybe
pc-556,112,maybe
pc-556,184,maybe
pc-556,217,maybe
pc-556,220,maybe
pc-556,249,maybe
pc-556,268,maybe
pc-556,276,maybe
pc-556,334,maybe
pc-556,349,maybe
pc-556,113,yes
pc-556,266,yes
pc-556,362,yes
pc-557,517,conflict
pc-557,62,yes
pc-557,77,yes
pc-557,82,yes
pc-557,134,yes
pc-557,293,yes
pc-557,338,yes
pc-557,380,yes
pc-557,407,yes
pc-557,415,yes
pc-557,418,yes
pc-557,434,yes
pc-558,22,conflict
pc-558,60,conflict
pc-558,86,conflict
pc-558,120,conflict
pc-558,140,conflict
pc-558,146,conflict
pc-558,160,conflict
pc-558,240,conflict
pc-558,241,conflict
pc-558,298,conflict
pc-558,357,conflict
pc-558,367,conflict
pc-558,411,conflict
pc-558,429,conflict
pc-558,522,conflict
pc-558,2,maybe
pc-558,51,maybe
pc-558,52,maybe
pc-558,75,maybe
pc-558,97,maybe
pc-558,109,maybe
pc-558,115,maybe
pc-558,150,maybe
pc-558,175,maybe
pc-558,182,maybe
pc-558,205,maybe
pc-558,238,maybe
pc-558,334,maybe
pc-558,349,maybe
pc-558,393,maybe
pc-558,397,maybe
pc-558,432,maybe
pc-558,456,maybe
pc-558,486,maybe
pc-558,499,maybe
pc-558,500,maybe
pc-558,505,maybe
pc-558,46,yes
pc-558,124,yes
pc-558,167,yes
pc-558,274,yes
pc-558,356,yes
pc-558,396,yes
pc-558,472,yes
pc-558,484,yes
pc-559,334,conflict
pc-559,7,maybe
pc-559,31,maybe
pc-559,37,maybe
pc-559,38,maybe
pc-559,65,maybe
pc-559,81,maybe
pc-559,105,maybe
pc-559,110,maybe
pc-559,149,maybe
pc-559,151,maybe
pc-559,153,maybe
pc-559,209,maybe
pc-559,219,maybe
pc-559,324,maybe
pc-559,348,maybe
pc-559,360,maybe
pc-559,379,maybe
pc-559,407,maybe
pc-559,455,maybe
pc-559,463,maybe
pc-559,468,maybe
pc-559,479,maybe
pc-559,490,maybe
pc-559,36,yes
pc-559,299,yes
pc-559,395,yes
pc-559,408,yes
pc-559,485,yes
pc-559,511,yes
pc-559,517,yes
